captured_at,token,symbol,ltp,ltq,ltt,volume,open_price,high_price,low_price,prev_close,lower_circuit,upper_circuit,bids,asks
2025-12-18 10:30:01.246229+05:30,137918212,MUDUNURU,16.79,13655,Thu Dec 18 10:15:00 IST 2025,13655,16.79,16.79,16.79,16.47,NULL,NULL,"[{""price"": 16.79, ""orders"": 7, ""quantity"": 1469}, {""price"": 16.69, ""orders"": 1, ""quantity"": 100}, {""price"": 16.55, ""orders"": 1, ""quantity"": 15}, {""price"": 16.51, ""orders"": 2, ""quantity"": 211}, {""price"": 16.47, ""orders"": 4, ""quantity"": 35}]","[{""price"": 16.15, ""orders"": 1, ""quantity"": 3035}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
2025-12-18 10:30:01.989132+05:30,137918212,MUDUNURU,16.79,13655,Thu Dec 18 10:15:00 IST 2025,13655,16.79,16.79,16.79,16.47,NULL,NULL,"[{""price"": 16.79, ""orders"": 7, ""quantity"": 1469}, {""price"": 16.69, ""orders"": 1, ""quantity"": 100}, {""price"": 16.55, ""orders"": 1, ""quantity"": 15}, {""price"": 16.51, ""orders"": 2, ""quantity"": 211}, {""price"": 16.47, ""orders"": 4, ""quantity"": 35}]","[{""price"": 16.15, ""orders"": 3, ""quantity"": 16124}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
2025-12-18 10:30:32.617448+05:30,137918212,MUDUNURU,16.79,13655,Thu Dec 18 10:15:00 IST 2025,13655,16.79,16.79,16.79,16.47,NULL,NULL,"[{""price"": 16.79, ""orders"": 7, ""quantity"": 1469}, {""price"": 16.69, ""orders"": 1, ""quantity"": 100}, {""price"": 16.55, ""orders"": 1, ""quantity"": 15}, {""price"": 16.51, ""orders"": 2, ""quantity"": 211}, {""price"": 16.47, ""orders"": 4, ""quantity"": 35}]","[{""price"": 16.15, ""orders"": 3, ""quantity"": 16124}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
2025-12-18 10:30:33.916908+05:30,137918212,MUDUNURU,16.79,13655,Thu Dec 18 10:15:00 IST 2025,13655,16.79,16.79,16.79,16.47,16.15,16.79,"[{""price"": 16.79, ""orders"": 7, ""quantity"": 1469}, {""price"": 16.69, ""orders"": 1, ""quantity"": 100}, {""price"": 16.55, ""orders"": 1, ""quantity"": 15}, {""price"": 16.51, ""orders"": 2, ""quantity"": 211}, {""price"": 16.47, ""orders"": 4, ""quantity"": 35}]","[{""price"": 16.15, ""orders"": 3, ""quantity"": 16124}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
2025-12-18 10:30:35.300689+05:30,137918212,MUDUNURU,16.79,13655,Thu Dec 18 10:15:00 IST 2025,13655,16.79,16.79,16.79,16.47,NULL,NULL,"[{""price"": 16.79, ""orders"": 7, ""quantity"": 1469}, {""price"": 16.69, ""orders"": 1, ""quantity"": 100}, {""price"": 16.55, ""orders"": 1, ""quantity"": 15}, {""price"": 16.51, ""orders"": 2, ""quantity"": 211}, {""price"": 16.47, ""orders"": 4, ""quantity"": 35}]","[{""price"": 16.15, ""orders"": 3, ""quantity"": 16124}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
2025-12-18 10:32:36.570281+05:30,137918212,MUDUNURU,16.79,13655,Thu Dec 18 10:15:00 IST 2025,13655,16.79,16.79,16.79,16.47,16.15,16.79,"[{""price"": 16.79, ""orders"": 9, ""quantity"": 1511}, {""price"": 16.69, ""orders"": 1, ""quantity"": 100}, {""price"": 16.55, ""orders"": 1, ""quantity"": 15}, {""price"": 16.51, ""orders"": 2, ""quantity"": 211}, {""price"": 16.47, ""orders"": 4, ""quantity"": 35}]","[{""price"": 16.15, ""orders"": 3, ""quantity"": 16124}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
2025-12-18 10:32:38.102591+05:30,137918212,MUDUNURU,16.79,13655,Thu Dec 18 10:15:00 IST 2025,13655,16.79,16.79,16.79,16.47,NULL,NULL,"[{""price"": 16.79, ""orders"": 9, ""quantity"": 1511}, {""price"": 16.69, ""orders"": 1, ""quantity"": 100}, {""price"": 16.55, ""orders"": 1, ""quantity"": 15}, {""price"": 16.51, ""orders"": 2, ""quantity"": 211}, {""price"": 16.47, ""orders"": 4, ""quantity"": 35}]","[{""price"": 16.15, ""orders"": 3, ""quantity"": 16124}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
2025-12-18 10:32:39.369066+05:30,137918212,MUDUNURU,16.79,13655,Thu Dec 18 10:15:00 IST 2025,13655,16.79,16.79,16.79,16.47,NULL,NULL,"[{""price"": 16.79, ""orders"": 9, ""quantity"": 1511}, {""price"": 16.69, ""orders"": 1, ""quantity"": 100}, {""price"": 16.55, ""orders"": 1, ""quantity"": 15}, {""price"": 16.51, ""orders"": 2, ""quantity"": 211}, {""price"": 16.47, ""orders"": 4, ""quantity"": 35}]","[{""price"": 16.15, ""orders"": 4, ""quantity"": 19507}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
2025-12-18 10:32:46.0732+05:30,137918212,MUDUNURU,16.79,13655,Thu Dec 18 10:15:00 IST 2025,13655,16.79,16.79,16.79,16.47,NULL,NULL,"[{""price"": 16.79, ""orders"": 9, ""quantity"": 1511}, {""price"": 16.55, ""orders"": 1, ""quantity"": 15}, {""price"": 16.51, ""orders"": 2, ""quantity"": 211}, {""price"": 16.47, ""orders"": 4, ""quantity"": 35}, {""price"": 16.15, ""orders"": 3, ""quantity"": 310}]","[{""price"": 16.15, ""orders"": 4, ""quantity"": 19507}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
2025-12-18 10:33:17.2668+05:30,137918212,MUDUNURU,16.79,13655,Thu Dec 18 10:15:00 IST 2025,13655,16.79,16.79,16.79,16.47,NULL,NULL,"[{""price"": 16.79, ""orders"": 9, ""quantity"": 1511}, {""price"": 16.55, ""orders"": 1, ""quantity"": 15}, {""price"": 16.51, ""orders"": 2, ""quantity"": 211}, {""price"": 16.47, ""orders"": 4, ""quantity"": 35}, {""price"": 16.15, ""orders"": 3, ""quantity"": 310}]","[{""price"": 16.15, ""orders"": 4, ""quantity"": 19507}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
