"captured_at","token","symbol","ltp","ltq","ltt","volume","open_price","high_price","low_price","prev_close","lower_circuit","upper_circuit","bids","asks"
"2025-12-18 09:30:24.29308+05:30","138169348","HYPERSOFT","73.41","0","Wed Dec 17 15:15:00 IST 2025","0","74.87","73.41","73.4","73.41","71.95","74.87","[{""price"": 74.87, ""orders"": 17, ""quantity"": 28681}, {""price"": 74.84, ""orders"": 1, ""quantity"": 400}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 71.95, ""orders"": 3, ""quantity"": 700}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:47:21.395449+05:30","138169348","HYPERSOFT","73.41","0","Wed Dec 17 15:15:00 IST 2025","0","74.85","73.41","73.4","73.41","71.95","74.87","[{""price"": 74.87, ""orders"": 37, ""quantity"": 21833}, {""price"": 73.41, ""orders"": 1, ""quantity"": 10}, {""price"": 0.0, ""orders"": 1, ""quantity"": 80}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 71.95, ""orders"": 2, ""quantity"": 500}, {""price"": 74.85, ""orders"": 1, ""quantity"": 250}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:47:32.722747+05:30","138169348","HYPERSOFT","73.41","0","Wed Dec 17 15:15:00 IST 2025","0","74.85","73.41","73.4","73.41","71.95","74.87","[{""price"": 74.87, ""orders"": 38, ""quantity"": 21846}, {""price"": 73.41, ""orders"": 1, ""quantity"": 10}, {""price"": 0.0, ""orders"": 1, ""quantity"": 80}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 71.95, ""orders"": 2, ""quantity"": 500}, {""price"": 74.85, ""orders"": 1, ""quantity"": 250}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:48:03.456323+05:30","138169348","HYPERSOFT","73.41","0","Wed Dec 17 15:15:00 IST 2025","0","74.85","73.41","73.4","73.41","71.95","74.87","[{""price"": 74.87, ""orders"": 38, ""quantity"": 21846}, {""price"": 73.41, ""orders"": 2, ""quantity"": 110}, {""price"": 0.0, ""orders"": 1, ""quantity"": 80}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 71.95, ""orders"": 2, ""quantity"": 500}, {""price"": 74.85, ""orders"": 1, ""quantity"": 250}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:37:04.648257+05:30","138169348","HYPERSOFT","73.41","0","Wed Dec 17 15:15:00 IST 2025","0","74.85","73.41","73.4","73.41","71.95","74.87","[{""price"": 74.87, ""orders"": 20, ""quantity"": 20564}, {""price"": 73.41, ""orders"": 1, ""quantity"": 10}, {""price"": 0.0, ""orders"": 1, ""quantity"": 80}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 71.95, ""orders"": 3, ""quantity"": 700}, {""price"": 74.85, ""orders"": 1, ""quantity"": 250}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:37:38.627279+05:30","138169348","HYPERSOFT","73.41","0","Wed Dec 17 15:15:00 IST 2025","0","74.85","73.41","73.4","73.41","71.95","74.87","[{""price"": 74.87, ""orders"": 25, ""quantity"": 20772}, {""price"": 73.41, ""orders"": 1, ""quantity"": 10}, {""price"": 0.0, ""orders"": 1, ""quantity"": 80}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 71.95, ""orders"": 3, ""quantity"": 700}, {""price"": 74.85, ""orders"": 1, ""quantity"": 250}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:38:18.730979+05:30","138169348","HYPERSOFT","73.41","0","Wed Dec 17 15:15:00 IST 2025","0","74.85","73.41","73.4","73.41","71.95","74.87","[{""price"": 74.87, ""orders"": 29, ""quantity"": 20843}, {""price"": 73.41, ""orders"": 1, ""quantity"": 10}, {""price"": 0.0, ""orders"": 1, ""quantity"": 80}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 71.95, ""orders"": 3, ""quantity"": 700}, {""price"": 74.85, ""orders"": 1, ""quantity"": 250}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:37:48.468971+05:30","138169348","HYPERSOFT","73.41","0","Wed Dec 17 15:15:00 IST 2025","0","74.85","73.41","73.4","73.41","71.95","74.87","[{""price"": 74.87, ""orders"": 25, ""quantity"": 20772}, {""price"": 73.41, ""orders"": 1, ""quantity"": 10}, {""price"": 0.0, ""orders"": 1, ""quantity"": 80}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 71.95, ""orders"": 3, ""quantity"": 700}, {""price"": 74.85, ""orders"": 1, ""quantity"": 250}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:38:35.349132+05:30","138169348","HYPERSOFT","73.41","0","Wed Dec 17 15:15:00 IST 2025","0","74.85","73.41","73.4","73.41","71.95","74.87","[{""price"": 74.87, ""orders"": 31, ""quantity"": 20863}, {""price"": 73.41, ""orders"": 1, ""quantity"": 10}, {""price"": 0.0, ""orders"": 1, ""quantity"": 80}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 71.95, ""orders"": 3, ""quantity"": 700}, {""price"": 74.85, ""orders"": 1, ""quantity"": 250}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
"2025-12-18 09:38:40.319319+05:30","138169348","HYPERSOFT","73.41","0","Wed Dec 17 15:15:00 IST 2025","0","74.85","73.41","73.4","73.41","71.95","74.87","[{""price"": 74.87, ""orders"": 33, ""quantity"": 20883}, {""price"": 73.41, ""orders"": 1, ""quantity"": 10}, {""price"": 0.0, ""orders"": 1, ""quantity"": 80}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]","[{""price"": 71.95, ""orders"": 3, ""quantity"": 700}, {""price"": 74.85, ""orders"": 1, ""quantity"": 250}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}, {""price"": 0.0, ""orders"": 0, ""quantity"": 0}]"
